id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,0.0,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.15,1661324,1214.7,1441520.74529018,0.1,2026-08-05T08:13:30.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.196486,1557614,255.16,7927337.5,1.2,2026-08-05T08:13:30.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,0.1,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.587e-05,1035433,6092.55,18534124233.14,0.2,2026-08-05T08:13:30.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,721697,3233612,626131.3036,0.3,2026-08-05T08:13:30.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,699850,202.27,615233.1231038488,-0.6,2026-08-05T08:13:30.000Z
tether-eurt,eurt,Euro Tether,EUR,0.05618,233367,32.7,4153902.7318629995,0.4,2026-08-05T08:13:30.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.193774,215560,8347.22,1112431.898257221,-1.4,2026-08-05T08:13:30.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.15,184786,3195.27,160000.0,0.3,2026-08-05T08:13:30.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063449,184635,9660.33,291000000.0,-0.3,2026-08-05T08:13:30.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.0077266,164513,132.6,21291790.37285735,-0.1,2026-08-05T08:13:30.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00030897,85553,2015.62,276898753.7968985,0.2,2026-08-05T08:13:30.000Z
real-mxn,mxne,Real MXN,MXN,0.057738,82508,54.88,1428994.67,0.3,2026-08-04T10:59:10.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,0.0,2026-06-24T03:06:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.057675,55875,102.11,968788.6930900001,0.0,2026-08-05T08:13:30.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.060325,49139,2.27,814582.5719473364,0.8,2026-08-03T08:33:30.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01642085,26199,35.38,1595448.000455361,0.3,2026-08-05T08:13:30.000Z
ccop,copm,Mento Colombian Peso,COP,0.0003115,21889,52.3,70271515.31106538,0.8,2026-08-05T05:03:10.000Z
seur,seur,sEUR,EUR,0.01848619,18393.83,0.924309,995003.8666365609,0.7,2026-06-27T06:42:30.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,-100.0,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.460013,0.0,443.82,0.0,-0.3,2026-08-05T08:13:30.000Z
